idx,x,y,z,nx,ny,nz,dx,dy,dz,seg_len,cumulative_len
1932,0.360562,-0.026500,0.496832,-0.025622,0.015236,-0.999556,-0.000055,0.999996,0.002958,0.001484,2.807318
1933,0.360559,-0.025014,0.496814,-0.026851,0.013483,-0.999549,-0.000177,0.999999,0.001136,0.001486,2.808804
1934,0.360555,-0.023530,0.496758,-0.028080,0.011730,-0.999537,-0.000301,1.000000,-0.000428,0.001486,2.810289
1935,0.360550,-0.022046,0.496695,-0.029308,0.010132,-0.999519,-0.000423,0.999999,-0.001659,0.001485,2.811774
1936,0.360544,-0.020564,0.496633,-0.029715,0.007720,-0.999529,-0.000541,0.999997,-0.002533,0.001484,2.813258
1937,0.360539,-0.019081,0.496570,-0.030251,0.005566,-0.999527,-0.000650,0.999995,-0.003001,0.001484,2.814742
1938,0.360542,-0.017584,0.496645,-0.030786,0.003412,-0.999520,-0.000750,0.999995,-0.003136,0.001499,2.816242
1939,0.360547,-0.016107,0.496747,-0.031321,0.001259,-0.999509,-0.000842,0.999995,-0.003156,0.001480,2.817721
1940,0.360545,-0.014623,0.496756,-0.031855,-0.000893,-0.999492,-0.000922,0.999995,-0.003148,0.001485,2.819206
1941,0.360543,-0.013139,0.496746,-0.032393,-0.000277,-0.999475,-0.000983,0.999995,-0.003032,0.001483,2.820689
1942,0.360541,-0.011656,0.496736,-0.032758,0.000683,-0.999463,-0.001024,0.999996,-0.002742,0.001483,2.822173
1943,0.360538,-0.010174,0.496726,-0.033124,0.001643,-0.999450,-0.001048,0.999997,-0.002227,0.001482,2.823655
1944,0.360534,-0.008692,0.496716,-0.033490,0.003130,-0.999434,-0.001052,0.999998,-0.001443,0.001482,2.825137
1945,0.360532,-0.007210,0.496730,-0.033159,0.003919,-0.999442,-0.001044,0.999999,-0.000531,0.001482,2.826619
1946,0.360529,-0.005727,0.496742,-0.032635,0.004324,-0.999458,-0.001039,0.999999,0.000342,0.001483,2.828102
1947,0.360527,-0.004240,0.496735,-0.032111,0.004729,-0.999473,-0.001030,0.999999,0.001270,0.001487,2.829589
1948,0.360523,-0.002752,0.496728,-0.031587,0.005134,-0.999488,-0.001010,0.999997,0.002346,0.001488,2.831077
1949,0.360522,-0.001268,0.496728,-0.031063,0.005539,-0.999502,-0.000981,0.999993,0.003536,0.001484,2.832560
1950,0.360522,0.000215,0.496728,-0.030538,0.006647,-0.999511,-0.000943,0.999988,0.004811,0.001484,2.834044
1951,0.360521,0.001699,0.496728,-0.029813,0.008157,-0.999522,-0.000899,0.999981,0.006150,0.001484,2.835528
1952,0.360520,0.003182,0.496729,-0.029089,0.009666,-0.999530,-0.000858,0.999972,0.007464,0.001484,2.837011
1953,0.360519,0.004666,0.496727,-0.028363,0.010213,-0.999546,-0.000827,0.999962,0.008695,0.001484,2.838495
1954,0.360518,0.006150,0.496721,-0.027638,0.010759,-0.999560,-0.000807,0.999951,0.009889,0.001484,2.839979
1955,0.360517,0.007634,0.496717,-0.026193,0.012025,-0.999585,-0.000798,0.999939,0.011018,0.001483,2.841463
1956,0.360517,0.009116,0.496720,-0.024747,0.013290,-0.999605,-0.000794,0.999926,0.012144,0.001483,2.842945
1957,0.360516,0.010599,0.496728,-0.023302,0.014556,-0.999622,-0.000781,0.999910,0.013405,0.001483,2.844428
1958,0.360515,0.012082,0.496747,-0.021083,0.016596,-0.999640,-0.000769,0.999892,0.014682,0.001483,2.845912
1959,0.360514,0.013566,0.496766,-0.018866,0.015927,-0.999695,-0.000764,0.999874,0.015830,0.001483,2.847395
1960,0.360513,0.015049,0.496785,-0.016649,0.015257,-0.999745,-0.000767,0.999857,0.016906,0.001483,2.848878
1961,0.360512,0.016532,0.496804,-0.015354,0.016437,-0.999747,-0.000780,0.999838,0.017991,0.001483,2.850361
1962,0.360512,0.018015,0.496832,-0.014059,0.016492,-0.999765,-0.000806,0.999817,0.019095,0.001484,2.851845
1963,0.360511,0.019497,0.496872,-0.012764,0.016547,-0.999782,-0.000841,0.999795,0.020237,0.001482,2.853327
1964,0.360511,0.020980,0.496927,-0.011468,0.016603,-0.999796,-0.000882,0.999772,0.021332,0.001484,2.854811
1965,0.360511,0.022462,0.496999,-0.010367,0.016270,-0.999814,-0.000924,0.999753,0.022222,0.001484,2.856295
1966,0.360510,0.023945,0.497060,-0.009042,0.015713,-0.999836,-0.000970,0.999737,0.022903,0.001484,2.857779
1967,0.360510,0.025429,0.497108,-0.007716,0.015493,-0.999850,-0.001017,0.999724,0.023453,0.001485,2.859264
1968,0.360509,0.026913,0.497157,-0.006391,0.015273,-0.999863,-0.001061,0.999714,0.023889,0.001485,2.860749
1969,0.360508,0.028397,0.497206,-0.005006,0.014934,-0.999876,-0.001103,0.999707,0.024181,0.001485,2.862233
1970,0.360505,0.029879,0.497254,-0.003621,0.014878,-0.999883,-0.001139,0.999704,0.024303,0.001483,2.863716
1971,0.360503,0.031360,0.497319,-0.002236,0.014823,-0.999888,-0.001171,0.999707,0.024172,0.001483,2.865199
1972,0.360500,0.032842,0.497392,-0.000851,0.014768,-0.999891,-0.001196,0.999719,0.023685,0.001483,2.866683
1973,0.360498,0.034328,0.497425,0.000534,0.014712,-0.999892,-0.001215,0.999738,0.022847,0.001487,2.868169
1974,0.360495,0.035815,0.497439,0.001970,0.014759,-0.999889,-0.001228,0.999763,0.021715,0.001487,2.869656
1975,0.360492,0.037300,0.497454,0.003768,0.015168,-0.999878,-0.001235,0.999791,0.020395,0.001486,2.871142
1976,0.360490,0.038786,0.497468,0.005566,0.015422,-0.999866,-0.001240,0.999819,0.018990,0.001486,2.872628
1977,0.360487,0.040272,0.497483,0.007365,0.015677,-0.999850,-0.001239,0.999846,0.017529,0.001486,2.874114
1978,0.360485,0.041759,0.497538,0.009291,0.015673,-0.999834,-0.001231,0.999871,0.016020,0.001487,2.875601
1979,0.360481,0.043244,0.497600,0.011219,0.015334,-0.999819,-0.001217,0.999895,0.014467,0.001486,2.877087
1980,0.360478,0.044729,0.497661,0.013146,0.014995,-0.999801,-0.001199,0.999916,0.012939,0.001487,2.878574
1981,0.360474,0.046214,0.497723,0.015073,0.014656,-0.999779,-0.001178,0.999933,0.011524,0.001487,2.880060
1982,0.360472,0.047705,0.497722,0.016999,0.014317,-0.999753,-0.001152,0.999947,0.010252,0.001490,2.881551
1983,0.360471,0.049189,0.497715,0.018754,0.013634,-0.999731,-0.001122,0.999958,0.009144,0.001485,2.883036
1984,0.360469,0.050674,0.497708,0.020509,0.012952,-0.999706,-0.001085,0.999966,0.008186,0.001485,2.884520
1985,0.360467,0.052159,0.497701,0.022263,0.011742,-0.999683,-0.001044,0.999973,0.007281,0.001485,2.886005
1986,0.360465,0.053644,0.497681,0.024017,0.010532,-0.999656,-0.000994,0.999979,0.006355,0.001485,2.887490
1987,0.360465,0.055129,0.497660,0.025866,0.009563,-0.999620,-0.000933,0.999985,0.005403,0.001486,2.888976
1988,0.360465,0.056615,0.497639,0.027714,0.009565,-0.999570,-0.000866,0.999990,0.004415,0.001486,2.890462
1989,0.360465,0.058101,0.497619,0.029563,0.009567,-0.999517,-0.000792,0.999994,0.003456,0.001486,2.891948
1990,0.360465,0.059588,0.497600,0.031411,0.009568,-0.999461,-0.000715,0.999996,0.002651,0.001487,2.893435
1991,0.360464,0.061072,0.497597,0.033259,0.009570,-0.999401,-0.000637,0.999998,0.002036,0.001484,2.894919
1992,0.360463,0.062556,0.497594,0.034310,0.008590,-0.999374,-0.000563,0.999999,0.001579,0.001484,2.896403
1993,0.360463,0.064040,0.497590,0.035361,0.007610,-0.999346,-0.000492,0.999999,0.001297,0.001484,2.897887
1994,0.360462,0.065524,0.497587,0.036413,0.007593,-0.999308,-0.000427,0.999999,0.001235,0.001484,2.899371
1995,0.360462,0.067008,0.497590,0.037464,0.007576,-0.999269,-0.000367,0.999999,0.001352,0.001484,2.900855
1996,0.360461,0.068491,0.497609,0.037913,0.008164,-0.999248,-0.000313,0.999999,0.001641,0.001483,2.902338
1997,0.360460,0.069975,0.497628,0.038361,0.007763,-0.999234,-0.000268,0.999998,0.002158,0.001484,2.903822
1998,0.360459,0.071458,0.497646,0.038809,0.007363,-0.999220,-0.000231,0.999996,0.002899,0.001484,2.905305
1999,0.360458,0.072943,0.497658,0.038483,0.006188,-0.999240,-0.000201,0.999993,0.003833,0.001485,2.906790
2000,0.360458,0.074426,0.497656,0.038156,0.005013,-0.999259,-0.000179,0.999988,0.004849,0.001483,2.908273
2001,0.360457,0.075909,0.497654,0.038835,0.003750,-0.999239,-0.000161,0.999983,0.005817,0.001483,2.909757
2002,0.360457,0.077393,0.497653,0.039514,0.002488,-0.999216,-0.000145,0.999978,0.006656,0.001483,2.911240
2003,0.360457,0.078876,0.497651,0.040192,0.002351,-0.999189,-0.000127,0.999974,0.007272,0.001483,2.912723
2004,0.360458,0.080360,0.497650,0.040871,0.002214,-0.999162,-0.000107,0.999971,0.007622,0.001484,2.914207
2005,0.360459,0.081844,0.497648,0.042377,0.001950,-0.999100,-0.000082,0.999970,0.007709,0.001484,2.915692
2006,0.360460,0.083329,0.497646,0.043882,0.001687,-0.999035,-0.000050,0.999971,0.007581,0.001484,2.917176
2007,0.360462,0.084813,0.497641,0.045164,0.001647,-0.998978,-0.000013,0.999973,0.007295,0.001484,2.918660
2008,0.360462,0.086299,0.497664,0.046446,0.001608,-0.998920,0.000029,0.999976,0.006858,0.001487,2.920147
2009,0.360461,0.087782,0.497713,0.048734,0.000556,-0.998812,0.000073,0.999980,0.006299,0.001484,2.921631
2010,0.360460,0.089266,0.497761,0.051026,0.000343,-0.998697,0.000119,0.999984,0.005650,0.001484,2.923115
2011,0.360459,0.090749,0.497810,0.053318,-0.000153,-0.998578,0.000165,0.999988,0.004946,0.001484,2.924599
2012,0.360458,0.092234,0.497869,0.055609,-0.000649,-0.998452,0.000217,0.999991,0.004165,0.001486,2.926085
2013,0.360458,0.093718,0.497882,0.057901,-0.001145,-0.998322,0.000277,0.999994,0.003308,0.001484,2.927569
2014,0.360458,0.095202,0.497895,0.060304,-0.001651,-0.998179,0.000344,0.999997,0.002465,0.001484,2.929054
2015,0.360458,0.096687,0.497909,0.062558,-0.002308,-0.998039,0.000416,0.999999,0.001631,0.001484,2.930538
2016,0.360459,0.098169,0.497930,0.064450,-0.003327,-0.997915,0.000496,1.000000,0.000709,0.001482,2.932020
2017,0.360460,0.099657,0.497933,0.066342,-0.004347,-0.997787,0.000589,1.000000,-0.000354,0.001488,2.933509
2018,0.360460,0.101143,0.497923,0.068234,-0.005366,-0.997655,0.000693,0.999999,-0.001561,0.001485,2.934994
2019,0.360461,0.102628,0.497913,0.070127,-0.005729,-0.997522,0.000809,0.999995,-0.002935,0.001485,2.936479
2020,0.360462,0.104113,0.497903,0.072019,-0.005756,-0.997387,0.000936,0.999990,-0.004450,0.001485,2.937965
2021,0.360462,0.105598,0.497864,0.073912,-0.005783,-0.997248,0.001067,0.999981,-0.006011,0.001485,2.939450
2022,0.360463,0.107082,0.497849,0.075804,-0.005810,-0.997106,0.001198,0.999971,-0.007564,0.001485,2.940934
2023,0.360464,0.108567,0.497833,0.076818,-0.005525,-0.997030,0.001321,0.999958,-0.009076,0.001485,2.942419
2024,0.360465,0.110051,0.497818,0.077831,-0.005240,-0.996953,0.001431,0.999944,-0.010525,0.001484,2.943903
2025,0.360467,0.111536,0.497781,0.078844,-0.004954,-0.996875,0.001526,0.999928,-0.011865,0.001485,2.945389
2026,0.360468,0.113020,0.497758,0.079857,-0.004669,-0.996795,0.001602,0.999914,-0.013026,0.001484,2.946873
2027,0.360470,0.114503,0.497735,0.080405,-0.003981,-0.996754,0.001658,0.999901,-0.013952,0.001484,2.948357
2028,0.360472,0.115987,0.497712,0.080666,-0.003149,-0.996736,0.001690,0.999892,-0.014566,0.001484,2.949840
2029,0.360473,0.117472,0.497686,0.080927,-0.003288,-0.996715,0.001696,0.999888,-0.014837,0.001485,2.951325
2030,0.360481,0.118953,0.497633,0.081188,-0.003427,-0.996693,0.001674,0.999890,-0.014751,0.001483,2.952808
2031,0.360485,0.120437,0.497600,0.081150,-0.003266,-0.996697,0.001625,0.999896,-0.014336,0.001484,2.954292
2032,0.360490,0.121921,0.497567,0.081111,-0.004052,-0.996697,0.001553,0.999905,-0.013662,0.001484,2.955776
2033,0.360495,0.123405,0.497534,0.081667,-0.004257,-0.996651,0.001466,0.999917,-0.012764,0.001484,2.957261
2034,0.360501,0.124889,0.497498,0.082223,-0.004463,-0.996604,0.001371,0.999931,-0.011684,0.001484,2.958745
2035,0.360507,0.126373,0.497457,0.082779,-0.004668,-0.996557,0.001273,0.999944,-0.010484,0.001485,2.960229
2036,0.360513,0.127857,0.497414,0.083619,-0.004688,-0.996487,0.001181,0.999956,-0.009258,0.001485,2.961714
2037,0.360519,0.129341,0.497371,0.085304,-0.005065,-0.996342,0.001092,0.999967,-0.008009,0.001485,2.963199
2038,0.360525,0.130824,0.497328,0.086990,-0.004453,-0.996199,0.001000,0.999977,-0.006720,0.001484,2.964683
2039,0.360527,0.132312,0.497318,0.088675,-0.003842,-0.996053,0.000907,0.999985,-0.005420,0.001488,2.966171
2040,0.360527,0.133797,0.497315,0.090361,-0.003231,-0.995904,0.000811,0.999991,-0.004096,0.001485,2.967656
2041,0.360528,0.135283,0.497312,0.092956,-0.002509,-0.995667,0.000714,0.999996,-0.002741,0.001485,2.969141
2042,0.360528,0.136768,0.497308,0.094551,-0.001700,-0.995519,0.000615,0.999999,-0.001360,0.001485,2.970626
2043,0.360523,0.138254,0.497334,0.096145,-0.000891,-0.995367,0.000519,1.000000,0.000007,0.001487,2.972113
2044,0.360521,0.139739,0.497350,0.097739,-0.000082,-0.995212,0.000421,0.999999,0.001360,0.001485,2.973598
2045,0.360519,0.141224,0.497366,0.099332,0.000581,-0.995054,0.000314,0.999996,0.002770,0.001485,2.975083
2046,0.360517,0.142709,0.497381,0.100102,0.001370,-0.994976,0.000197,0.999991,0.004245,0.001485,2.976568
2047,0.360513,0.144194,0.497409,0.100872,0.002159,-0.994897,0.000076,0.999983,0.005752,0.001486,2.978054
2048,0.360510,0.145678,0.497450,0.101641,0.002948,-0.994817,-0.000045,0.999974,0.007235,0.001484,2.979538
2049,0.360506,0.147163,0.497490,0.102050,0.003461,-0.994773,-0.000164,0.999962,0.008685,0.001485,2.981023
2050,0.360503,0.148647,0.497530,0.101001,0.004531,-0.994876,-0.000278,0.999949,0.010058,0.001485,2.982508
2051,0.360500,0.150131,0.497571,0.099952,0.004762,-0.994981,-0.000379,0.999936,0.011306,0.001484,2.983992
2052,0.360499,0.151617,0.497591,0.098902,0.004992,-0.995085,-0.000465,0.999923,0.012391,0.001487,2.985479
2053,0.360500,0.153102,0.497592,0.097852,0.005222,-0.995187,-0.000532,0.999912,0.013239,0.001485,2.986964
2054,0.360502,0.154587,0.497593,0.095918,0.004861,-0.995377,-0.000582,0.999904,0.013837,0.001485,2.988448
2055,0.360503,0.156071,0.497594,0.093873,0.004510,-0.995574,-0.000610,0.999900,0.014143,0.001485,2.989933
2056,0.360506,0.157556,0.497591,0.091976,0.004310,-0.995752,-0.000611,0.999900,0.014112,0.001484,2.991417
2057,0.360507,0.159040,0.497616,0.090078,0.004110,-0.995926,-0.000594,0.999905,0.013741,0.001484,2.992902
2058,0.360507,0.160524,0.497644,0.088179,0.004725,-0.996093,-0.000565,0.999915,0.013039,0.001484,2.994386
2059,0.360507,0.162007,0.497671,0.086279,0.005339,-0.996257,-0.000528,0.999927,0.012050,0.001484,2.995870
2060,0.360508,0.163491,0.497698,0.084380,0.005297,-0.996420,-0.000485,0.999941,0.010850,0.001484,2.997353
2061,0.360510,0.164975,0.497709,0.082480,0.005254,-0.996579,-0.000450,0.999954,0.009559,0.001485,2.998838
2062,0.360509,0.166459,0.497743,0.079645,0.006151,-0.996804,-0.000425,0.999966,0.008230,0.001484,3.000322
2063,0.360508,0.167942,0.497777,0.076808,0.006879,-0.997022,-0.000413,0.999976,0.006901,0.001484,3.001806
2064,0.360506,0.169426,0.497811,0.074850,0.007296,-0.997168,-0.000424,0.999984,0.005630,0.001484,3.003290
2065,0.360505,0.170909,0.497840,0.072892,0.007713,-0.997310,-0.000458,0.999990,0.004465,0.001484,3.004773
2066,0.360502,0.172391,0.497865,0.070932,0.008130,-0.997448,-0.000509,0.999994,0.003466,0.001482,3.006256
2067,0.360500,0.173873,0.497890,0.068825,0.009854,-0.997580,-0.000573,0.999996,0.002650,0.001482,3.007738
2068,0.360496,0.175355,0.497914,0.067182,0.011176,-0.997678,-0.000654,0.999998,0.002081,0.001482,3.009219
2069,0.360493,0.176837,0.497947,0.065539,0.012497,-0.997772,-0.000749,0.999998,0.001852,0.001483,3.010702
2070,0.360495,0.178322,0.497937,0.063896,0.013819,-0.997861,-0.000852,0.999998,0.002008,0.001485,3.012188
2071,0.360494,0.179805,0.497917,0.061434,0.012848,-0.998028,-0.000958,0.999996,0.002520,0.001483,3.013671
2072,0.360494,0.181289,0.497897,0.060505,0.012813,-0.998086,-0.001062,0.999994,0.003308,0.001483,3.015154
2073,0.360494,0.182772,0.497878,0.059574,0.013726,-0.998129,-0.001153,0.999990,0.004342,0.001483,3.016637
2074,0.360493,0.184259,0.497856,0.058644,0.014640,-0.998172,-0.001232,0.999984,0.005517,0.001487,3.018125
2075,0.360492,0.185743,0.497800,0.057714,0.015553,-0.998212,-0.001296,0.999976,0.006760,0.001485,3.019609
2076,0.360491,0.187226,0.497745,0.055887,0.016376,-0.998303,-0.001339,0.999967,0.008066,0.001485,3.021094
2077,0.360490,0.188710,0.497689,0.053777,0.017013,-0.998408,-0.001376,0.999954,0.009449,0.001485,3.022579
2078,0.360489,0.190198,0.497649,0.051419,0.017402,-0.998526,-0.001412,0.999939,0.010998,0.001489,3.024067
2079,0.360487,0.191687,0.497643,0.049062,0.017792,-0.998637,-0.001438,0.999918,0.012697,0.001489,3.025556
2080,0.360484,0.193175,0.497637,0.045584,0.017281,-0.998811,-0.001458,0.999894,0.014465,0.001488,3.027044
2081,0.360482,0.194663,0.497631,0.042104,0.016770,-0.998972,-0.001473,0.999867,0.016235,0.001488,3.028532
2082,0.360473,0.196156,0.497645,0.037710,0.016148,-0.999158,-0.001484,0.999836,0.018028,0.001493,3.030026
2083,0.360470,0.197640,0.497687,0.033314,0.015524,-0.999324,-0.001497,0.999803,0.019811,0.001485,3.031510
2084,0.360468,0.199127,0.497728,0.025197,0.018539,-0.999511,-0.001530,0.999768,0.021493,0.001487,3.032997
2085,0.360466,0.200614,0.497769,0.022310,0.023160,-0.999483,-0.001580,0.999731,0.023153,0.001488,3.034485
2086,0.360463,0.202101,0.497810,0.019419,0.027931,-0.999421,-0.001709,0.999688,0.024904,0.001488,3.035973
2087,0.360459,0.203591,0.497900,0.016527,0.032703,-0.999328,-0.001819,0.999639,0.026820,0.001493,3.037466
2088,0.360456,0.205071,0.498020,0.013632,0.037476,-0.999205,-0.001834,0.999573,0.029156,0.001485,3.038951
2089,0.360452,0.206552,0.498141,0.010731,0.038053,-0.999218,-0.001847,0.999484,0.032053,0.001485,3.040436
2090,0.360448,0.208032,0.498261,0.008192,0.038908,-0.999209,-0.001859,0.999370,0.035450,0.001485,3.041922
2091,0.360450,0.209521,0.498383,0.006107,0.040219,-0.999172,-0.001868,0.999230,0.039179,0.001493,3.043415
2092,0.360444,0.210999,0.498417,0.004023,0.041531,-0.999129,-0.001864,0.999076,0.042932,0.001479,3.044894
2093,0.360443,0.212482,0.498473,0.004310,0.041742,-0.999119,-0.001848,0.998917,0.046498,0.001484,3.046378
2094,0.360441,0.213965,0.498529,0.004597,0.041953,-0.999109,-0.001810,0.998755,0.049843,0.001484,3.047862
2095,0.360440,0.215448,0.498586,0.005775,0.042757,-0.999069,-0.001761,0.998601,0.052855,0.001484,3.049346
2096,0.360439,0.216929,0.498663,0.006954,0.043561,-0.999027,-0.001689,0.998461,0.055432,0.001483,3.050829
2097,0.360438,0.218411,0.498713,0.004927,0.047559,-0.998856,-0.001498,0.998341,0.057559,0.001483,3.052312
2098,0.360437,0.219890,0.498764,0.002894,0.048892,-0.998800,-0.001307,0.998249,0.059143,0.001480,3.053792
2099,0.360436,0.221366,0.498814,0.000860,0.049409,-0.998778,-0.001195,0.998195,0.060048,0.001477,3.055269
2100,0.360435,0.222841,0.498877,-0.001174,0.049927,-0.998752,-0.001064,0.998185,0.060206,0.001476,3.056744
2101,0.360427,0.224321,0.498873,-0.003207,0.050444,-0.998722,-0.001030,0.998220,0.059633,0.001481,3.058225
2102,0.360420,0.225802,0.498870,-0.005997,0.051719,-0.998644,-0.001334,0.998287,0.058492,0.001481,3.059706
2103,0.360412,0.227282,0.498866,-0.007846,0.049639,-0.998736,-0.002252,0.998368,0.057072,0.001481,3.061186
2104,0.360348,0.228821,0.498940,-0.009696,0.047728,-0.998813,-0.004076,0.998445,0.055603,0.001542,3.062728
2105,0.360426,0.230328,0.499050,-0.011546,0.045816,-0.998883,-0.007129,0.998508,0.054144,0.001512,3.064241
2106,0.360420,0.231765,0.499361,-0.013397,0.043902,-0.998946,-0.011752,0.998538,0.052763,0.001470,3.065711
2107,0.360414,0.233201,0.499671,-0.015248,0.041988,-0.999002,-0.018341,0.998502,0.051557,0.001470,3.067181
2108,0.360408,0.234637,0.499982,-0.016946,0.038762,-0.999105,-0.027303,0.998345,0.050621,0.001469,3.068650
2109,0.360410,0.236161,0.500171,-0.018644,0.035534,-0.999195,-0.039015,0.997982,0.050087,0.001536,3.070186
2110,0.360412,0.237646,0.500231,-0.017962,0.032303,-0.999317,-0.053852,0.997304,0.049842,0.001486,3.071671
2111,0.360415,0.239130,0.500291,-0.017280,0.029071,-0.999428,-0.072093,0.996160,0.049670,0.001486,3.073157
2112,0.360417,0.240615,0.500352,-0.015777,0.028140,-0.999479,-0.094102,0.994339,0.049349,0.001486,3.074643
2113,0.360403,0.242110,0.500332,-0.015516,0.025966,-0.999542,-0.120046,0.991586,0.048439,0.001495,3.076138
2114,0.360415,0.243596,0.500327,-0.015255,0.023793,-0.999601,-0.149838,0.987609,0.046649,0.001486,3.077624
2115,0.360426,0.245086,0.500321,-0.008568,0.023971,-0.999676,-0.183455,0.982048,0.043877,0.001490,3.079114
2116,0.360433,0.246579,0.500315,-0.001865,0.024150,-0.999707,-0.220841,0.974477,0.040286,0.001493,3.080607
2117,0.360434,0.248075,0.500356,0.005756,0.024419,-0.999685,-0.261908,0.964425,0.035900,0.001497,3.082104
2118,0.360438,0.249561,0.500416,0.010656,0.022465,-0.999691,-0.306381,0.951425,0.030343,0.001487,3.083591
2119,0.360355,0.250959,0.500443,0.018821,0.019719,-0.999628,-0.353943,0.934977,0.023265,0.001401,3.084991
2120,0.360184,0.252269,0.500472,0.027005,0.016964,-0.999491,-0.404276,0.914520,0.014656,0.001322,3.086314
2121,0.359927,0.253493,0.500502,0.029051,0.015044,-0.999465,-0.457064,0.889421,0.004781,0.001251,3.087564
2122,0.359589,0.254620,0.500571,0.031097,0.013123,-0.999430,-0.511935,0.859001,-0.006280,0.001179,3.088743
2123,0.359156,0.255685,0.500574,0.033142,0.011202,-0.999388,-0.568149,0.822733,-0.017809,0.001150,3.089893
2124,0.358634,0.256643,0.500560,0.036410,0.010413,-0.999283,-0.624924,0.780156,-0.028748,0.001091,3.090984
2125,0.358025,0.257514,0.500555,0.043413,0.005963,-0.999039,-0.681562,0.730733,-0.038767,0.001063,3.092047
2126,0.357322,0.258307,0.500560,0.045139,-0.000720,-0.998980,-0.737041,0.674150,-0.047877,0.001059,3.093106
2127,0.356523,0.259006,0.500577,0.046861,-0.007397,-0.998874,-0.790165,0.610302,-0.056305,0.001062,3.094168
2128,0.355645,0.259620,0.500603,0.048579,-0.014065,-0.998720,-0.839659,0.539339,-0.063928,0.001072,3.095239
2129,0.354690,0.260150,0.500638,0.050292,-0.020724,-0.998519,-0.884318,0.461561,-0.070304,0.001093,3.096332
2130,0.353609,0.260588,0.500590,0.051917,-0.023049,-0.998385,-0.922963,0.377505,-0.075033,0.001168,3.097500
2131,0.352468,0.260933,0.500536,0.053538,-0.026150,-0.998223,-0.954445,0.288010,-0.078010,0.001193,3.098693
2132,0.351241,0.261192,0.500484,0.054541,-0.029818,-0.998066,-0.977730,0.194228,-0.079501,0.001255,3.099949
2133,0.349926,0.261363,0.500433,0.055543,-0.033484,-0.997895,-0.992052,0.097479,-0.079559,0.001326,3.101275
2134,0.348525,0.261428,0.500385,0.054168,-0.036043,-0.997881,-0.996907,-0.000827,-0.078592,0.001403,3.102678
2135,0.347001,0.261297,0.500031,0.052792,-0.038602,-0.997859,-0.992080,-0.099151,-0.077108,0.001570,3.104248
2136,0.345776,0.261135,0.499645,0.051428,-0.035356,-0.998051,-0.977752,-0.195850,-0.075131,0.001295,3.105543
2137,0.344630,0.260883,0.499280,0.050062,-0.032108,-0.998230,-0.954444,-0.289456,-0.072463,0.001229,3.106772
2138,0.343526,0.260519,0.498956,0.051569,-0.031664,-0.998167,-0.922914,-0.378711,-0.069341,0.001207,3.107979
2139,0.342545,0.260066,0.498761,0.053634,-0.025914,-0.998224,-0.884114,-0.462543,-0.066298,0.001098,3.109077
2140,0.341638,0.259529,0.498502,0.055691,-0.023644,-0.998168,-0.839177,-0.540141,-0.063483,0.001085,3.110162
2141,0.340615,0.258927,0.498502,0.057748,-0.021373,-0.998102,-0.789327,-0.610927,-0.061083,0.001187,3.111349
2142,0.339829,0.258239,0.498540,0.059805,-0.019102,-0.998027,-0.735890,-0.674525,-0.059004,0.001045,3.112394
2143,0.339129,0.257465,0.498588,0.061725,-0.016755,-0.997953,-0.680189,-0.730841,-0.056700,0.001044,3.113439
2144,0.338533,0.256603,0.498596,0.063631,-0.015864,-0.997847,-0.623431,-0.780022,-0.053851,0.001048,3.114486
2145,0.338015,0.255647,0.498592,0.065535,-0.014974,-0.997738,-0.566663,-0.822393,-0.050629,0.001087,3.115574
2146,0.337578,0.254603,0.498605,0.067625,-0.013895,-0.997614,-0.510714,-0.858441,-0.047431,0.001132,3.116706
2147,0.337220,0.253475,0.498648,0.069715,-0.012817,-0.997485,-0.456305,-0.888730,-0.044096,0.001184,3.117891
2148,0.336956,0.252249,0.498702,0.071803,-0.011740,-0.997350,-0.403837,-0.913917,-0.040875,0.001254,3.119145
2149,0.336779,0.250939,0.498769,0.073891,-0.009502,-0.997221,-0.353721,-0.934579,-0.038007,0.001324,3.120469
2150,0.336688,0.249545,0.498848,0.075978,-0.007264,-0.997083,-0.306466,-0.951235,-0.035081,0.001400,3.121869
2151,0.336684,0.248065,0.498938,0.075693,-0.005027,-0.997118,-0.262421,-0.964424,-0.031980,0.001482,3.123351
2152,0.336679,0.246599,0.499078,0.075926,-0.003311,-0.997108,-0.221852,-0.974659,-0.028659,0.001473,3.124824
2153,0.336671,0.245135,0.499238,0.076159,-0.001541,-0.997094,-0.184844,-0.982438,-0.025460,0.001473,3.126297
2154,0.336664,0.243673,0.499397,0.076392,0.000228,-0.997078,-0.151422,-0.988201,-0.023032,0.001471,3.127768
2155,0.336656,0.242214,0.499557,0.076624,0.001998,-0.997058,-0.121657,-0.992335,-0.021702,0.001468,3.129235
2156,0.336659,0.240577,0.499426,0.070360,0.001432,-0.997521,-0.095569,-0.995194,-0.021365,0.001642,3.130877
2157,0.336665,0.239111,0.499237,0.064586,0.000381,-0.997912,-0.073144,-0.997084,-0.021740,0.001478,3.132355
2158,0.336676,0.237640,0.499044,0.058818,-0.000321,-0.998269,-0.054302,-0.998259,-0.023006,0.001484,3.133839
2159,0.336679,0.236161,0.498822,0.055806,0.001180,-0.998441,-0.038991,-0.998924,-0.025103,0.001495,3.135334
2160,0.336691,0.234723,0.498543,0.049524,0.003481,-0.998767,-0.026926,-0.999257,-0.027579,0.001465,3.136799
